zip,type,primary_city,state
45309,STANDARD,Brookville,OH
45310,PO BOX,Burkettsville,OH
45311,STANDARD,Camden,OH
45312,STANDARD,Casstown,OH
45314,STANDARD,Cedarville,OH
45315,STANDARD,Clayton,OH
45316,PO BOX,Clifton,OH
45317,STANDARD,Conover,OH
45318,STANDARD,Covington,OH
45319,PO BOX,Donnelsville,OH
45320,STANDARD,Eaton,OH
45321,STANDARD,Eldorado,OH
45322,STANDARD,Englewood,OH
45323,STANDARD,Enon,OH
45324,STANDARD,Fairborn,OH
45325,STANDARD,Farmersville,OH
45326,STANDARD,Fletcher,OH
45327,STANDARD,Germantown,OH
45328,PO BOX,Gettysburg,OH
45330,PO BOX,Gratis,OH
45331,STANDARD,Greenville,OH
45332,STANDARD,Hollansburg,OH
45333,STANDARD,Houston,OH
45334,STANDARD,Jackson Center,OH
45335,STANDARD,Jamestown,OH
45336,PO BOX,Kettlersville,OH
45337,STANDARD,Laura,OH
45338,STANDARD,Lewisburg,OH
45339,STANDARD,Ludlow Falls,OH
45340,STANDARD,Maplewood,OH
45341,STANDARD,Medway,OH
45342,STANDARD,Miamisburg,OH
45343,PO BOX,Miamisburg,OH
45344,STANDARD,New Carlisle,OH
45345,STANDARD,New Lebanon,OH
45346,STANDARD,New Madison,OH
45347,STANDARD,New Paris,OH
45348,STANDARD,New Weston,OH
45349,PO BOX,North Hampton,OH
45350,PO BOX,North Star,OH
45351,PO BOX,Osgood,OH
45352,PO BOX,Palestine,OH
45353,PO BOX,Pemberton,OH
45354,PO BOX,Phillipsburg,OH
45356,STANDARD,Piqua,OH
45358,PO BOX,Pitsburg,OH
45359,STANDARD,Pleasant Hill,OH
45360,PO BOX,Port Jefferson,OH
45361,PO BOX,Potsdam,OH
45362,STANDARD,Rossburg,OH
45363,STANDARD,Russia,OH
45365,STANDARD,Sidney,OH
45367,UNIQUE,Sidney,OH
45368,STANDARD,South Charleston,OH
45369,STANDARD,South Vienna,OH
45370,STANDARD,Spring Valley,OH
45371,STANDARD,Tipp City,OH
45372,PO BOX,Tremont City,OH
45373,STANDARD,Troy,OH
45374,UNIQUE,Troy,OH
45377,STANDARD,Vandalia,OH
45378,PO BOX,Verona,OH
45380,STANDARD,Versailles,OH
45381,STANDARD,West Alexandria,OH
45382,STANDARD,West Manchester,OH
45383,STANDARD,West Milton,OH
45384,PO BOX,Wilberforce,OH
45385,STANDARD,Xenia,OH
45387,STANDARD,Yellow Springs,OH
45388,STANDARD,Yorkshire,OH
45389,PO BOX,Christiansburg,OH
45390,STANDARD,Union City,OH
45400,STANDARD,Dayton,OH
45401,PO BOX,Dayton,OH
45402,STANDARD,Dayton,OH
45403,STANDARD,Dayton,OH
45404,STANDARD,Dayton,OH
45405,STANDARD,Dayton,OH
45406,STANDARD,Dayton,OH
45408,STANDARD,Dayton,OH
45409,STANDARD,Dayton,OH
45410,STANDARD,Dayton,OH
45412,UNIQUE,Dayton,OH
45413,PO BOX,Dayton,OH
45414,STANDARD,Dayton,OH
45415,STANDARD,Dayton,OH
45416,STANDARD,Dayton,OH
45417,STANDARD,Dayton,OH
45418,STANDARD,Dayton,OH
45419,STANDARD,Dayton,OH
45420,STANDARD,Dayton,OH
45422,UNIQUE,Dayton,OH
45423,STANDARD,Dayton,OH
45424,STANDARD,Dayton,OH
45426,STANDARD,Dayton,OH
45427,STANDARD,Dayton,OH
45428,PO BOX,Dayton,OH
45429,STANDARD,Dayton,OH
45430,STANDARD,Dayton,OH
45431,STANDARD,Dayton,OH
45432,STANDARD,Dayton,OH
45433,STANDARD,Dayton,OH
45434,STANDARD,Dayton,OH
45435,UNIQUE,Dayton,OH
45437,PO BOX,Dayton,OH
45439,STANDARD,Dayton,OH
45440,STANDARD,Dayton,OH
45441,PO BOX,Dayton,OH
45448,UNIQUE,Dayton,OH
45449,STANDARD,Dayton,OH
45454,UNIQUE,Dayton,OH
45458,STANDARD,Dayton,OH
45459,STANDARD,Dayton,OH
45463,UNIQUE,Dayton,OH
45469,UNIQUE,Dayton,OH
45470,UNIQUE,Dayton,OH
45475,PO BOX,Dayton,OH
45479,STANDARD,Dayton,OH
45481,UNIQUE,Dayton,OH
45482,UNIQUE,Dayton,OH
45490,PO BOX,Dayton,OH
45501,PO BOX,Springfield,OH
45502,STANDARD,Springfield,OH
45503,STANDARD,Springfield,OH
45504,STANDARD,Springfield,OH
45505,STANDARD,Springfield,OH
45506,STANDARD,Springfield,OH
45601,STANDARD,Chillicothe,OH
45612,STANDARD,Bainbridge,OH
45613,STANDARD,Beaver,OH
45614,STANDARD,Bidwell,OH
45616,STANDARD,Blue Creek,OH
45617,PO BOX,Bourneville,OH
45618,PO BOX,Cherry Fork,OH
45619,STANDARD,Chesapeake,OH
45620,STANDARD,Cheshire,OH
45621,PO BOX,Coalton,OH
45622,STANDARD,Creola,OH
45623,STANDARD,Crown City,OH
45624,PO BOX,Cynthiana,OH
45628,STANDARD,Frankfort,OH
45629,STANDARD,Franklin Furnace,OH
45630,PO BOX,Friendship,OH
45631,STANDARD,Gallipolis,OH
45633,PO BOX,Hallsville,OH
45634,STANDARD,Hamden,OH
45636,PO BOX,Haverhill,OH
45638,STANDARD,Ironton,OH
45640,STANDARD,Jackson,OH
45642,PO BOX,Jasper,OH
45643,PO BOX,Kerr,OH
45644,STANDARD,Kingston,OH
45645,STANDARD,Kitts Hill,OH
45646,STANDARD,Latham,OH
45647,STANDARD,Londonderry,OH
45648,STANDARD,Lucasville,OH
45650,STANDARD,Lynx,OH
45651,STANDARD,Mc Arthur,OH
45652,STANDARD,Mc Dermott,OH
45653,STANDARD,Minford,OH
45654,STANDARD,New Plymouth,OH
45656,STANDARD,Oak Hill,OH
45657,STANDARD,Otway,OH
45658,STANDARD,Patriot,OH
45659,STANDARD,Pedro,OH
45660,STANDARD,Peebles,OH
45661,STANDARD,Piketon,OH
45662,STANDARD,Portsmouth,OH
45663,STANDARD,West Portsmouth,OH
45669,STANDARD,Proctorville,OH
45671,STANDARD,Rarden,OH
45672,STANDARD,Ray,OH
45673,STANDARD,Richmond Dale,OH
45674,PO BOX,Rio Grande,OH
45675,PO BOX,Rock Camp,OH
45677,PO BOX,Scioto Furnace,OH
45678,STANDARD,Scottown,OH
45679,STANDARD,Seaman,OH
45680,STANDARD,South Point,OH
45681,STANDARD,South Salem,OH
45682,STANDARD,South Webster,OH
45683,PO BOX,Stockdale,OH
45684,STANDARD,Stout,OH
45685,STANDARD,Thurman,OH
45686,STANDARD,Vinton,OH
45687,PO BOX,Wakefield,OH
45688,STANDARD,Waterloo,OH
45690,STANDARD,Waverly,OH
45692,STANDARD,Wellston,OH
45693,STANDARD,West Union,OH
45694,STANDARD,Wheelersburg,OH
45695,STANDARD,Wilkesville,OH
45696,STANDARD,Willow Wood,OH
45697,STANDARD,Winchester,OH
45698,PO BOX,Zaleski,OH
45699,UNIQUE,Lucasville,OH
45701,STANDARD,Athens,OH
45710,STANDARD,Albany,OH
45711,STANDARD,Amesville,OH
45712,PO BOX,Barlow,OH
45713,PO BOX,Bartlett,OH
45714,STANDARD,Belpre,OH
45715,STANDARD,Beverly,OH
45716,PO BOX,Buchtel,OH
45717,PO BOX,Carbondale,OH
45719,PO BOX,Chauncey,OH
45720,PO BOX,Chester,OH
45721,STANDARD,Coal Run,OH
45723,STANDARD,Coolville,OH
45724,STANDARD,Cutler,OH
45727,STANDARD,Dexter City,OH
45729,STANDARD,Fleming,OH
45732,STANDARD,Glouster,OH
45734,STANDARD,Graysville,OH
45735,STANDARD,Guysville,OH
45739,PO BOX,Hockingport,OH
45740,PO BOX,Jacksonville,OH
45741,STANDARD,Langsville,OH
45742,STANDARD,Little Hocking,OH
45743,STANDARD,Long Bottom,OH
45744,STANDARD,Lowell,OH
45745,STANDARD,Lower Salem,OH
45746,STANDARD,Macksburg,OH
45750,STANDARD,Marietta,OH
45760,STANDARD,Middleport,OH
45761,STANDARD,Millfield,OH
45764,STANDARD,Nelsonville,OH
45766,STANDARD,New Marshfield,OH
45767,STANDARD,New Matamoras,OH
45768,STANDARD,Newport,OH
45769,STANDARD,Pomeroy,OH
45770,STANDARD,Portland,OH
45771,STANDARD,Racine,OH
45772,STANDARD,Reedsville,OH
45773,STANDARD,Reno,OH
45775,STANDARD,Rutland,OH
45776,STANDARD,Shade,OH
45777,PO BOX,Sharpsburg,OH
45778,STANDARD,Stewart,OH
45779,PO BOX,Syracuse,OH
45780,STANDARD,The Plains,OH
45782,PO BOX,Trimble,OH
45783,PO BOX,Tuppers Plains,OH
45784,STANDARD,Vincent,OH
45786,STANDARD,Waterford,OH
45787,PO BOX,Watertown,OH
45788,STANDARD,Whipple,OH
45789,STANDARD,Wingett Run,OH
45801,STANDARD,Lima,OH
45802,PO BOX,Lima,OH
45804,STANDARD,Lima,OH
45805,STANDARD,Lima,OH
45806,STANDARD,Lima,OH
45807,STANDARD,Lima,OH
45808,STANDARD,Beaverdam,OH
45809,STANDARD,Gomer,OH
45810,STANDARD,Ada,OH
45812,STANDARD,Alger,OH
45813,STANDARD,Antwerp,OH
45814,STANDARD,Arlington,OH
45815,PO BOX,Belmore,OH
45816,PO BOX,Benton Ridge,OH
45817,STANDARD,Bluffton,OH
45819,STANDARD,Buckland,OH
45820,PO BOX,Cairo,OH
45821,STANDARD,Cecil,OH
45822,STANDARD,Celina,OH
45826,PO BOX,Chickasaw,OH
45827,STANDARD,Cloverdale,OH
45828,STANDARD,Coldwater,OH
45830,STANDARD,Columbus Grove,OH
45831,STANDARD,Continental,OH
45832,STANDARD,Convoy,OH
45833,STANDARD,Delphos,OH
45835,STANDARD,Dola,OH
45836,STANDARD,Dunkirk,OH
45837,PO BOX,Dupont,OH
45838,PO BOX,Elgin,OH
45839,PO BOX,Findlay,OH
45840,STANDARD,Findlay,OH
45841,STANDARD,Jenera,OH
45843,STANDARD,Forest,OH
45844,STANDARD,Fort Jennings,OH
45845,STANDARD,Fort Loramie,OH
45846,STANDARD,Fort Recovery,OH
45848,PO BOX,Glandorf,OH
45849,STANDARD,Grover Hill,OH
45850,STANDARD,Harrod,OH
45851,STANDARD,Haviland,OH
45853,PO BOX,Kalida,OH
45854,PO BOX,Lafayette,OH
45855,PO BOX,Latty,OH
45856,STANDARD,Leipsic,OH
45858,STANDARD,Mc Comb,OH
45859,PO BOX,Mc Guffey,OH
45860,STANDARD,Maria Stein,OH
45861,PO BOX,Melrose,OH
45862,STANDARD,Mendon,OH
45863,STANDARD,Middle Point,OH
45864,PO BOX,Miller City,OH
45865,STANDARD,Minster,OH
45866,PO BOX,Montezuma,OH
45867,STANDARD,Mount Blanchard,OH
45868,STANDARD,Mount Cory,OH
45869,STANDARD,New Bremen,OH
45870,PO BOX,New Hampshire,OH
45871,STANDARD,New Knoxville,OH
45872,STANDARD,North Baltimore,OH
45873,STANDARD,Oakwood,OH
45874,STANDARD,Ohio City,OH
45875,STANDARD,Ottawa,OH
45876,PO BOX,Ottoville,OH
45877,STANDARD,Pandora,OH
45879,STANDARD,Paulding,OH
45880,STANDARD,Payne,OH
45881,STANDARD,Rawson,OH
45882,STANDARD,Rockford,OH
45883,STANDARD,Saint Henry,OH
45884,PO BOX,Saint Johns,OH
45885,STANDARD,Saint Marys,OH
45886,STANDARD,Scott,OH
45887,STANDARD,Spencerville,OH
45888,PO BOX,Uniopolis,OH
45889,STANDARD,Van Buren,OH
45890,STANDARD,Vanlue,OH
45891,STANDARD,Van Wert,OH
45893,PO BOX,Vaughnsville,OH
45894,STANDARD,Venedocia,OH
45895,STANDARD,Wapakoneta,OH
45896,STANDARD,Waynesfield,OH
45897,STANDARD,Williamstown,OH
45898,STANDARD,Willshire,OH
45899,PO BOX,Wren,OH
45999,UNIQUE,Cincinnati,OH
46001,STANDARD,Alexandria,IN
46011,STANDARD,Anderson,IN
46012,STANDARD,Anderson,IN
46013,STANDARD,Anderson,IN
46014,PO BOX,Anderson,IN
46015,PO BOX,Anderson,IN
46016,STANDARD,Anderson,IN
46017,STANDARD,Anderson,IN
46018,PO BOX,Anderson,IN
46030,STANDARD,Arcadia,IN
46031,STANDARD,Atlanta,IN
46032,STANDARD,Carmel,IN
46033,STANDARD,Carmel,IN
46034,STANDARD,Cicero,IN
46035,STANDARD,Colfax,IN
46036,STANDARD,Elwood,IN
46037,STANDARD,Fishers,IN
46038,STANDARD,Fishers,IN
46039,STANDARD,Forest,IN
46040,STANDARD,Fortville,IN
46041,STANDARD,Frankfort,IN
46044,STANDARD,Frankton,IN
46045,PO BOX,Goldsmith,IN
46047,PO BOX,Hobbs,IN
46048,STANDARD,Ingalls,IN
46049,STANDARD,Kempton,IN
46050,STANDARD,Kirklin,IN
46051,STANDARD,Lapel,IN
46052,STANDARD,Lebanon,IN
46055,STANDARD,Mc Cordsville,IN
46056,STANDARD,Markleville,IN
46057,STANDARD,Michigantown,IN
46058,STANDARD,Mulberry,IN
46060,STANDARD,Noblesville,IN
46061,PO BOX,Noblesville,IN
46062,STANDARD,Noblesville,IN
46063,PO BOX,Orestes,IN
46064,STANDARD,Pendleton,IN
46065,STANDARD,Rossville,IN
46067,PO BOX,Sedalia,IN
46068,STANDARD,Sharpsville,IN
46069,STANDARD,Sheridan,IN
46070,STANDARD,Summitville,IN
46071,STANDARD,Thorntown,IN
46072,STANDARD,Tipton,IN
46074,STANDARD,Westfield,IN
46075,STANDARD,Whitestown,IN
46076,STANDARD,Windfall,IN
46077,STANDARD,Zionsville,IN
46082,PO BOX,Carmel,IN
46085,UNIQUE,Fishers,IN
46102,PO BOX,Advance,IN
46103,PO BOX,Amo,IN
46104,STANDARD,Arlington,IN
46105,STANDARD,Bainbridge,IN
46106,STANDARD,Bargersville,IN
46107,STANDARD,Beech Grove,IN
46110,STANDARD,Boggstown,IN
46111,PO BOX,Brooklyn,IN
46112,STANDARD,Brownsburg,IN
46113,STANDARD,Camby,IN
46115,STANDARD,Carthage,IN
46117,STANDARD,Charlottesville,IN
46118,STANDARD,Clayton,IN
46120,STANDARD,Cloverdale,IN
46121,STANDARD,Coatesville,IN
46122,STANDARD,Danville,IN
46123,STANDARD,Avon,IN
46124,STANDARD,Edinburgh,IN
46125,PO BOX,Eminence,IN
46126,STANDARD,Fairland,IN
46127,STANDARD,Falmouth,IN
46128,STANDARD,Fillmore,IN
46129,PO BOX,Finly,IN
46130,STANDARD,Fountaintown,IN
46131,STANDARD,Franklin,IN
46133,STANDARD,Glenwood,IN
46135,STANDARD,Greencastle,IN
46140,STANDARD,Greenfield,IN
46142,STANDARD,Greenwood,IN
46143,STANDARD,Greenwood,IN
46144,PO BOX,Gwynneville,IN
46146,STANDARD,Homer,IN
46147,STANDARD,Jamestown,IN
46148,STANDARD,Knightstown,IN
46149,STANDARD,Lizton,IN
46150,STANDARD,Manilla,IN
46151,STANDARD,Martinsville,IN
46154,PO BOX,Maxwell,IN
46155,PO BOX,Mays,IN
46156,STANDARD,Milroy,IN
46157,STANDARD,Monrovia,IN
46158,STANDARD,Mooresville,IN
46160,STANDARD,Morgantown,IN
46161,STANDARD,Morristown,IN
46162,STANDARD,Needham,IN
46163,STANDARD,New Palestine,IN
46164,STANDARD,Nineveh,IN
46165,STANDARD,North Salem,IN
46166,STANDARD,Paragon,IN
46167,STANDARD,Pittsboro,IN
46168,STANDARD,Plainfield,IN
46170,PO BOX,Putnamville,IN
46171,STANDARD,Reelsville,IN
46172,STANDARD,Roachdale,IN
46173,STANDARD,Rushville,IN
46175,STANDARD,Russellville,IN
46176,STANDARD,Shelbyville,IN
46180,STANDARD,Stilesville,IN
46181,STANDARD,Trafalgar,IN
46182,STANDARD,Waldron,IN
46183,PO BOX,West Newton,IN
46184,STANDARD,Whiteland,IN
46186,STANDARD,Wilkinson,IN
46201,STANDARD,Indianapolis,IN
46202,STANDARD,Indianapolis,IN
46203,STANDARD,Indianapolis,IN
46204,STANDARD,Indianapolis,IN
46205,STANDARD,Indianapolis,IN
46206,PO BOX,Indianapolis,IN
46207,PO BOX,Indianapolis,IN
46208,STANDARD,Indianapolis,IN
46209,UNIQUE,Indianapolis,IN
46211,UNIQUE,Indianapolis,IN
46214,STANDARD,Indianapolis,IN
46216,STANDARD,Indianapolis,IN
46217,STANDARD,Indianapolis,IN
46218,STANDARD,Indianapolis,IN
46219,STANDARD,Indianapolis,IN
46220,STANDARD,Indianapolis,IN
46221,STANDARD,Indianapolis,IN
46222,STANDARD,Indianapolis,IN
46223,UNIQUE,Indianapolis,IN
46224,STANDARD,Indianapolis,IN
46225,STANDARD,Indianapolis,IN
46226,STANDARD,Indianapolis,IN
46227,STANDARD,Indianapolis,IN
46228,STANDARD,Indianapolis,IN
46229,STANDARD,Indianapolis,IN
46230,PO BOX,Indianapolis,IN
46231,STANDARD,Indianapolis,IN
46234,STANDARD,Indianapolis,IN
46235,STANDARD,Indianapolis,IN
46236,STANDARD,Indianapolis,IN
46237,STANDARD,Indianapolis,IN
46239,STANDARD,Indianapolis,IN
46240,STANDARD,Indianapolis,IN
46241,STANDARD,Indianapolis,IN
46242,PO BOX,Indianapolis,IN
46244,PO BOX,Indianapolis,IN
46247,PO BOX,Indianapolis,IN
46249,UNIQUE,Indianapolis,IN
46250,STANDARD,Indianapolis,IN
46251,PO BOX,Indianapolis,IN
46253,PO BOX,Indianapolis,IN
46254,STANDARD,Indianapolis,IN
46255,UNIQUE,Indianapolis,IN
46256,STANDARD,Indianapolis,IN
46259,STANDARD,Indianapolis,IN
46260,STANDARD,Indianapolis,IN
46262,UNIQUE,Indianapolis,IN
46266,UNIQUE,Indianapolis,IN
46268,STANDARD,Indianapolis,IN
46274,UNIQUE,Indianapolis,IN
46275,UNIQUE,Indianapolis,IN
46277,UNIQUE,Indianapolis,IN
46278,STANDARD,Indianapolis,IN
46280,STANDARD,Indianapolis,IN
46282,STANDARD,Indianapolis,IN
46283,UNIQUE,Indianapolis,IN
46285,UNIQUE,Indianapolis,IN
46290,STANDARD,Indianapolis,IN
46291,UNIQUE,Indianapolis,IN
46295,UNIQUE,Indianapolis,IN
46296,UNIQUE,Indianapolis,IN
46298,UNIQUE,Indianapolis,IN
46301,PO BOX,Beverly Shores,IN
46302,PO BOX,Boone Grove,IN
46303,STANDARD,Cedar Lake,IN
46304,STANDARD,Chesterton,IN
46307,STANDARD,Crown Point,IN
46308,PO BOX,Crown Point,IN
46310,STANDARD,Demotte,IN
46311,STANDARD,Dyer,IN
46312,STANDARD,East Chicago,IN
46319,STANDARD,Griffith,IN
46320,STANDARD,Hammond,IN
46321,STANDARD,Munster,IN
46322,STANDARD,Highland,IN
46323,STANDARD,Hammond,IN
46324,STANDARD,Hammond,IN
46325,PO BOX,Hammond,IN
46327,STANDARD,Hammond,IN
46340,STANDARD,Hanna,IN
46341,STANDARD,Hebron,IN
46342,STANDARD,Hobart,IN
46345,PO BOX,Kingsbury,IN
46346,PO BOX,Kingsford Heights,IN
46347,STANDARD,Kouts,IN
46348,STANDARD,La Crosse,IN
46349,STANDARD,Lake Village,IN
46350,STANDARD,La Porte,IN
46352,PO BOX,La Porte,IN
46355,PO BOX,Leroy,IN
46356,STANDARD,Lowell,IN
46360,STANDARD,Michigan City,IN
46361,PO BOX,Michigan City,IN
46365,STANDARD,Mill Creek,IN
46366,STANDARD,North Judson,IN
46368,STANDARD,Portage,IN
46371,STANDARD,Rolling Prairie,IN
46372,PO BOX,Roselawn,IN
46373,STANDARD,Saint John,IN
46374,STANDARD,San Pierre,IN
46375,STANDARD,Schererville,IN
46376,PO BOX,Schneider,IN
46377,PO BOX,Shelby,IN
46379,PO BOX,Sumava Resorts,IN
46380,PO BOX,Tefft,IN
46381,PO BOX,Thayer,IN
46382,STANDARD,Union Mills,IN
46383,STANDARD,Valparaiso,IN
46384,PO BOX,Valparaiso,IN
46385,STANDARD,Valparaiso,IN
46390,STANDARD,Wanatah,IN
46391,STANDARD,Westville,IN
46392,STANDARD,Wheatfield,IN
46393,PO BOX,Wheeler,IN
46394,STANDARD,Whiting,IN
46401,PO BOX,Gary,IN
46402,STANDARD,Gary,IN
46403,STANDARD,Gary,IN
46404,STANDARD,Gary,IN
46405,STANDARD,Lake Station,IN
46406,STANDARD,Gary,IN
46407,STANDARD,Gary,IN
46408,STANDARD,Gary,IN
46409,STANDARD,Gary,IN
46410,STANDARD,Merrillville,IN
46411,PO BOX,Merrillville,IN
46501,STANDARD,Argos,IN
46502,PO BOX,Atwood,IN
46504,STANDARD,Bourbon,IN
46506,STANDARD,Bremen,IN
46507,STANDARD,Bristol,IN
46508,STANDARD,Burket,IN
46510,STANDARD,Claypool,IN
46511,STANDARD,Culver,IN
46513,PO BOX,Donaldson,IN
46514,STANDARD,Elkhart,IN
46515,PO BOX,Elkhart,IN
46516,STANDARD,Elkhart,IN
46517,STANDARD,Elkhart,IN
46524,STANDARD,Etna Green,IN
46526,STANDARD,Goshen,IN
46527,PO BOX,Goshen,IN
46528,STANDARD,Goshen,IN
46530,STANDARD,Granger,IN
46531,STANDARD,Grovertown,IN
46532,STANDARD,Hamlet,IN
46534,STANDARD,Knox,IN
46536,STANDARD,Lakeville,IN
46537,PO BOX,Lapaz,IN
46538,STANDARD,Leesburg,IN
46539,STANDARD,Mentone,IN
46540,STANDARD,Middlebury,IN
46542,STANDARD,Milford,IN
46543,STANDARD,Millersburg,IN
46544,STANDARD,Mishawaka,IN
46545,STANDARD,Mishawaka,IN
46546,PO BOX,Mishawaka,IN
46550,STANDARD,Nappanee,IN
46552,STANDARD,New Carlisle,IN
46553,STANDARD,New Paris,IN
46554,STANDARD,North Liberty,IN
46555,STANDARD,North Webster,IN
46556,PO BOX,Notre Dame,IN
46561,STANDARD,Osceola,IN
46562,STANDARD,Pierceton,IN
46563,STANDARD,Plymouth,IN
46565,STANDARD,Shipshewana,IN
46567,STANDARD,Syracuse,IN
46570,STANDARD,Tippecanoe,IN
46571,STANDARD,Topeka,IN
46572,PO BOX,Tyner,IN
46573,STANDARD,Wakarusa,IN
46574,STANDARD,Walkerton,IN
46580,STANDARD,Warsaw,IN
46581,PO BOX,Warsaw,IN
46582,STANDARD,Warsaw,IN
46590,STANDARD,Winona Lake,IN
46595,PO BOX,Wyatt,IN
46601,STANDARD,South Bend,IN
46604,UNIQUE,South Bend,IN
46613,STANDARD,South Bend,IN
46614,STANDARD,South Bend,IN
46615,STANDARD,South Bend,IN
46616,STANDARD,South Bend,IN
46617,STANDARD,South Bend,IN
46619,STANDARD,South Bend,IN
46620,UNIQUE,South Bend,IN
46624,PO BOX,South Bend,IN
46626,UNIQUE,South Bend,IN
46628,STANDARD,South Bend,IN
46634,PO BOX,South Bend,IN
46635,STANDARD,South Bend,IN
46637,STANDARD,South Bend,IN
46660,PO BOX,South Bend,IN
46680,PO BOX,South Bend,IN
46699,UNIQUE,South Bend,IN
46701,STANDARD,Albion,IN
46702,STANDARD,Andrews,IN
46703,STANDARD,Angola,IN
46704,PO BOX,Arcola,IN
46705,STANDARD,Ashley,IN
46706,STANDARD,Auburn,IN
46710,STANDARD,Avilla,IN
46711,STANDARD,Berne,IN
46713,PO BOX,Bippus,IN
46714,STANDARD,Bluffton,IN
46721,STANDARD,Butler,IN
46723,STANDARD,Churubusco,IN
46725,STANDARD,Columbia City,IN
46730,STANDARD,Corunna,IN
46731,STANDARD,Craigville,IN
46732,STANDARD,Cromwell,IN
46733,STANDARD,Decatur,IN
46737,STANDARD,Fremont,IN
46738,STANDARD,Garrett,IN
46740,STANDARD,Geneva,IN
46741,STANDARD,Grabill,IN
46742,STANDARD,Hamilton,IN
46743,STANDARD,Harlan,IN
46745,STANDARD,Hoagland,IN
46746,STANDARD,Howe,IN
46747,STANDARD,Hudson,IN
46748,STANDARD,Huntertown,IN
46750,STANDARD,Huntington,IN
46755,STANDARD,Kendallville,IN
46759,STANDARD,Keystone,IN
46760,STANDARD,Kimmell,IN
46761,STANDARD,Lagrange,IN
46763,STANDARD,Laotto,IN
46764,STANDARD,Larwill,IN
46765,STANDARD,Leo,IN
46766,STANDARD,Liberty Center,IN
46767,STANDARD,Ligonier,IN
46769,PO BOX,Linn Grove,IN
46770,STANDARD,Markle,IN
46771,PO BOX,Mongo,IN
46772,STANDARD,Monroe,IN
46773,STANDARD,Monroeville,IN
46774,STANDARD,New Haven,IN
46776,STANDARD,Orland,IN
46777,STANDARD,Ossian,IN
46778,PO BOX,Petroleum,IN
46779,STANDARD,Pleasant Lake,IN
46780,PO BOX,Pleasant Mills,IN
46781,STANDARD,Poneto,IN
46782,PO BOX,Preble,IN
46783,STANDARD,Roanoke,IN
46784,STANDARD,Rome City,IN
46785,STANDARD,Saint Joe,IN
46786,PO BOX,South Milford,IN
46787,STANDARD,South Whitley,IN
46788,STANDARD,Spencerville,IN
46789,PO BOX,Stroh,IN
46791,STANDARD,Uniondale,IN
46792,STANDARD,Warren,IN
46793,STANDARD,Waterloo,IN
46794,STANDARD,Wawaka,IN
46795,STANDARD,Wolcottville,IN
46796,PO BOX,Wolflake,IN
46797,STANDARD,Woodburn,IN
46798,STANDARD,Yoder,IN
46799,PO BOX,Zanesville,IN
46801,PO BOX,Fort Wayne,IN
46802,STANDARD,Fort Wayne,IN
46803,STANDARD,Fort Wayne,IN
46804,STANDARD,Fort Wayne,IN
46805,STANDARD,Fort Wayne,IN
46806,STANDARD,Fort Wayne,IN
46807,STANDARD,Fort Wayne,IN
46808,STANDARD,Fort Wayne,IN
46809,STANDARD,Fort Wayne,IN
46814,STANDARD,Fort Wayne,IN
46815,STANDARD,Fort Wayne,IN
46816,STANDARD,Fort Wayne,IN
46818,STANDARD,Fort Wayne,IN
46819,STANDARD,Fort Wayne,IN
46825,STANDARD,Fort Wayne,IN
46835,STANDARD,Fort Wayne,IN
46845,STANDARD,Fort Wayne,IN
46850,PO BOX,Fort Wayne,IN
46851,PO BOX,Fort Wayne,IN
46852,PO BOX,Fort Wayne,IN
46853,PO BOX,Fort Wayne,IN
46854,PO BOX,Fort Wayne,IN
46855,PO BOX,Fort Wayne,IN
46856,PO BOX,Fort Wayne,IN
46857,PO BOX,Fort Wayne,IN
46858,PO BOX,Fort Wayne,IN
46859,PO BOX,Fort Wayne,IN
46860,PO BOX,Fort Wayne,IN
46861,PO BOX,Fort Wayne,IN
46862,PO BOX,Fort Wayne,IN
46863,PO BOX,Fort Wayne,IN
46864,PO BOX,Fort Wayne,IN
46865,PO BOX,Fort Wayne,IN
46866,PO BOX,Fort Wayne,IN
46867,PO BOX,Fort Wayne,IN
46868,PO BOX,Fort Wayne,IN
46869,PO BOX,Fort Wayne,IN
46885,PO BOX,Fort Wayne,IN
46895,PO BOX,Fort Wayne,IN
46896,PO BOX,Fort Wayne,IN
46897,UNIQUE,Fort Wayne,IN
46898,PO BOX,Fort Wayne,IN
46899,PO BOX,Fort Wayne,IN
46901,STANDARD,Kokomo,IN
46902,STANDARD,Kokomo,IN
46903,PO BOX,Kokomo,IN
46904,PO BOX,Kokomo,IN
46910,STANDARD,Akron,IN
46911,STANDARD,Amboy,IN
46912,PO BOX,Athens,IN
46913,STANDARD,Bringhurst,IN
46914,STANDARD,Bunker Hill,IN
46915,STANDARD,Burlington,IN
46916,PO BOX,Burrows,IN
46917,STANDARD,Camden,IN
46919,STANDARD,Converse,IN
46920,STANDARD,Cutler,IN
46921,PO BOX,Deedsville,IN
46922,PO BOX,Delong,IN
46923,STANDARD,Delphi,IN
46926,STANDARD,Denver,IN
46928,STANDARD,Fairmount,IN
46929,STANDARD,Flora,IN
46930,PO BOX,Fowlerton,IN
46931,PO BOX,Fulton,IN
46932,STANDARD,Galveston,IN
46933,STANDARD,Gas City,IN
46935,PO BOX,Grass Creek,IN
46936,STANDARD,Greentown,IN
46937,PO BOX,Hemlock,IN
46938,STANDARD,Jonesboro,IN
46939,STANDARD,Kewanna,IN
